55.871500,-4.299600
55.871365,-4.298665
55.871634,-4.298681
55.871768,-4.299728
55.872036,-4.299776
55.872159,-4.299975
55.872602,-4.299346
55.871857,-4.298295
55.872386,-4.299845
55.872160,-4.297945
55.872413,-4.297880
55.872789,-4.300875
55.870693,-4.301455
55.870567,-4.303877
55.867803,-4.315110
55.870118,-4.304330
55.870272,-4.306161
55.870042,-4.305492
55.870477,-4.305310
55.870640,-4.306215
55.870512,-4.306815
55.870361,-4.296592
55.868353,-4.317892
55.867483,-4.314467
55.867862,-4.315784
55.870602,-4.307715
55.870487,-4.307645
55.870541,-4.308143
55.870614,-4.308547
55.868796,-4.318206
55.868761,-4.318667
55.868251,-4.315664
55.868583,-4.317122
55.867632,-4.313709
55.867895,-4.314508
55.868464,-4.316763
55.868008,-4.316145
55.870539,-4.308719
55.868974,-4.319271
55.868720,-4.319416
55.870283,-4.300807
55.870045,-4.307251
55.869978,-4.310348
55.870236,-4.309068
55.870599,-4.309793
55.869964,-4.310603
55.870315,-4.311055
55.869758,-4.311070
55.869058,-4.319612
55.868823,-4.320141
55.868260,-4.312308
55.869346,-4.310518
55.868720,-4.319416
55.868823,-4.320141
55.869332,-4.311236
55.869246,-4.321030
55.868925,-4.320915
55.868925,-4.320915
55.869678,-4.296631
55.869289,-4.319258
55.868307,-4.304574
55.870602,-4.311584
55.869675,-4.312104
55.868307,-4.304574
55.869201,-4.298106
55.869333,-4.312643
55.869498,-4.312445
55.867875,-4.307937
55.871622,-4.295979
55.870160,-4.321676
55.870634,-4.295953
55.869000,-4.314541
55.869413,-4.322207
55.869413,-4.322207
55.869413,-4.322207
55.869413,-4.322207
55.869413,-4.322207
55.871921,-4.328383
55.869357,-4.313747
55.869296,-4.315534
55.869601,-4.315073
55.871793,-4.327975
55.871608,-4.327309
55.870799,-4.325454
55.870526,-4.316087
55.870432,-4.316801
55.870525,-4.317557
55.870509,-4.319363
55.870502,-4.319746
55.871012,-4.327929
55.871632,-4.326991
55.871874,-4.327037
55.872002,-4.327860
55.870361,-4.296592
55.870258,-4.297801
55.870422,-4.298641
55.870949,-4.295939
55.870604,-4.291779
55.869766,-4.295741
55.869678,-4.296631
55.869466,-4.298825
55.869564,-4.299837
55.869816,-4.299788
55.870200,-4.299428
55.869035,-4.299279
55.870216,-4.299077
55.869487,-4.301048
55.870467,-4.300099
55.869529,-4.300235
55.870011,-4.298505
55.868401,-4.300488
55.869487,-4.301048
55.870097,-4.300173
55.869046,-4.301102
55.869046,-4.301102
55.869200,-4.301047
55.868986,-4.297582
55.869094,-4.306219
55.870273,-4.300854
55.869486,-4.303509
55.870443,-4.302319
55.869094,-4.306219
55.869094,-4.306219
55.869094,-4.306219
55.869094,-4.306219
55.869916,-4.302624
55.869094,-4.306219
55.869094,-4.306219
55.869094,-4.306219
